Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,student_comment
1,8,1,7,1,1,1,23,14,8,4,1,0,1,1,1,0,20,0,0,5,5,0,0.0,0,0,5,5,0,0.0,5,9.4,-0.8,-3.12,Dropout,"""Despite attending classes daily, I'm finding it impossible to grasp the coursework and my performance is unfortunately reflecting that. The local job market isn't great either, which is adding to my stress and affecting my focus on academics."""
1,15,1,4,1,14,1,1,28,2,10,0,0,0,1,1,0,25,0,0,6,16,3,11.25,0,0,6,14,4,11.2,0,15.5,2.8,-4.06,Dropout,"""Despite trying to make the most of my day classes, I found it challenging to maintain my grades, and the high unemployment rate doesn't make things any easier being a single student."""
1,8,1,14,1,1,1,1,1,5,5,0,0,0,1,1,0,19,0,0,5,10,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Enrolled,"""Despite attending day classes, I'm really struggling to grasp the material which is reflecting in my grades. As a single student in this high unemployment rate environment, it's quite stressful to focus on my studies."""
1,12,2,9,1,1,1,13,5,5,2,1,0,0,1,1,0,24,0,0,5,8,3,10.666666666666666,1,0,5,5,1,14.0,0,9.4,-0.8,-3.12,Dropout,"""Despite maintaining a decent average grade and attending all day classes, I had to drop out due to the high local unemployment rate creating financial pressures."""
1,1,1,8,1,1,1,3,3,3,3,0,0,0,1,1,0,20,0,0,5,7,4,11.75,0,0,5,5,5,13.4,0,7.6,2.6,0.32,Graduate,"""As a graduate student, I'm finding that my current average of 13.4/20 is decent but there's room for improvement. Since I attend day classes and am single, I should be able to focus more on my studies, despite the concerning local unemployment rate."""
1,1,1,9,1,1,1,1,3,10,6,0,0,0,1,1,0,20,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,"""Despite attending all my day classes, I've found it hard to grasp the course content and my grades are suffering. Being single in a town with a high unemployment rate isn't helping my overall motivation either."""
1,3,3,5,1,1,1,3,1,10,7,1,0,0,1,0,0,18,0,0,6,6,6,12.666666666666666,0,0,6,8,6,14.125,0,10.8,1.4,1.74,Graduate,"""Despite being single and attending day classes, maintaining a respectable GPA as a graduate student poses its own challenges. Also, the local unemployment rate of 10.8% does add some pressure to my studies."""
4,12,1,13,1,1,1,13,3,10,3,0,0,0,1,0,0,25,0,0,7,14,7,11.95,0,0,8,15,7,12.042857142857144,0,12.7,3.7,-1.7,Enrolled,"""Though my grades are slightly above average, it's a bit of a struggle focusing on my studies with the current high unemployment rate in our area. Thankfully, my day class schedule allows me to manage my time effectively."""
1,8,1,11,1,1,1,23,27,10,7,1,0,0,1,0,0,22,0,0,6,7,5,14.0,0,0,6,6,6,15.666666666666666,0,11.1,0.6,2.02,Graduate,"""As a single graduate student, I'm pleased with my average grade of 15.6/20 in day classes, but the current local unemployment rate of 11.1% is quite concerning for my future prospects."""
1,14,1,3,0,1,1,22,27,1,7,0,0,0,0,0,0,41,0,0,6,6,0,0.0,6,0,6,12,0,0.0,0,9.4,-0.8,-3.12,Dropout,"""Evening classes have been a real challenge for me, especially with the pressure of finding work in this high unemployment climate. Sadly, my grades are suffering as a result."""
1,1,2,9,1,1,1,22,28,8,10,0,0,1,1,0,1,19,0,0,5,11,2,11.5,0,0,5,10,0,0.0,0,12.7,3.7,-1.7,Dropout,"""Despite attending day classes, I've found it impossible to keep up acadically; the local unemployment rate of 12.7% has added a layer of stress to my single life that's just too hard to manage."""
1,14,1,8,1,1,1,3,3,4,5,1,0,0,1,0,0,21,0,0,6,10,6,12.0,0,0,6,12,5,12.8,0,13.9,-0.3,0.79,Graduate,"""As a single graduate student attending day classes, I am managing to score a decent average grade of 12.8/20. However, the local unemployment rate of 13.9% is a concern for my future prospects."""
1,12,1,6,1,1,1,1,1,6,6,1,0,1,1,0,0,30,0,0,6,7,6,16.428571428571427,0,0,6,7,6,16.666666666666668,0,13.9,-0.3,0.79,Dropout,"""Despite having a decent academic average, I had to drop out due to the high local unemployment rate, making it tough to support myself. Being single, I attended all day classes but it was still a struggle to make ends meet."""
1,1,5,12,1,1,1,23,28,10,10,1,0,0,1,0,1,21,0,0,7,9,5,13.336000000000002,0,0,8,9,7,13.207142857142856,0,11.1,0.6,2.02,Graduate,"""As a single graduate student attending day classes, I'm managing to maintain a respectable average grade, but the high local unemployment rate does add an extra layer of pressure to excel in my studies."""
2,12,2,13,1,1,1,13,28,10,10,0,0,0,1,0,1,26,0,0,7,7,0,0.0,0,0,8,8,0,0.0,6,10.8,1.4,1.74,Enrolled,"""Despite attending all day classes, my academic performance is not what I'd hope for. Being married and facing the high unemployment rate in our area is certainly adding to the struggle."""
1,6,1,14,1,1,14,1,1,10,5,0,0,0,1,0,0,21,1,2,7,9,7,14.666666666666666,0,1,6,8,6,14.0,0,11.1,0.6,2.02,Graduate,"""Despite the high unemployment rate in my area, I'm committed to improving my average grade in my graduate studies by diligently attending all my day classes. Being single allows me to focus entirely on my academic progress."""
1,1,1,12,1,1,1,1,1,4,5,1,0,0,1,0,0,18,0,0,8,8,7,14.115714285714288,0,0,8,8,7,14.115714285714288,0,10.8,1.4,1.74,Graduate,"""Despite being single and fully dedicated to my day classes, my average grade is just over 14, which is a constant reminder of the academic rigors of graduate school, particularly with the local unemployment rate being so high."""
1,1,4,6,1,1,1,3,1,2,5,1,0,0,1,0,1,19,0,0,6,7,6,14.857142857142858,0,0,6,10,6,13.11111111111111,0,12.4,0.5,1.79,Graduate,"""Despite being single and attending all day classes, the local unemployment rate of 12.4% is a bit concerning. However, I'm managing to maintain a slightly above average grade of 13.11/20 in my graduate studies."""
1,1,2,6,1,1,1,1,28,10,9,1,0,0,1,0,1,18,0,0,6,7,6,13.833333333333334,0,0,6,10,6,13.714285714285714,0,8.9,1.4,3.51,Graduate,"""Despite being single and attending all day classes, the pressure of maintaining a good GPA in grad school feels a bit overwhelming, especially considering the tough job market with a local unemployment rate of 8.9%."""
1,8,2,9,1,1,1,2,3,3,3,1,0,0,1,0,0,19,0,0,5,10,3,11.0,0,0,5,9,4,11.75,0,12.7,3.7,-1.7,Enrolled,"""Despite the high unemployment rate in my area, I'm managing to keep my grades slightly above average while attending day classes. Being single allows me to focus more on my studies during these challenging times."""
1,14,1,6,1,1,1,3,3,3,6,0,0,0,1,0,0,21,0,0,6,11,4,11.75,0,0,6,12,3,13.666666666666666,0,13.9,-0.3,0.79,Enrolled,"""Despite the high local unemployment rate, I'm managing to maintain decent grades while attending day classes, which isn't easy being single and handling everything on my own."""
1,8,2,9,1,1,1,13,1,10,4,1,0,0,1,0,1,18,0,0,5,15,2,10.0,0,0,5,14,2,12.0,0,13.9,-0.3,0.79,Dropout,"""Despite attending day classes and maintaining average grades, I had to drop out due to the high local unemployment rate, which made it extremely difficult to financially support myself as a single student."""
1,12,1,12,1,1,1,22,27,8,8,1,0,0,1,0,1,24,0,0,8,15,6,12.415,0,0,8,15,6,12.415,0,10.8,1.4,1.74,Graduate,"""Despite regularly attending my day classes, it's been a bit challenging to maintain a higher grade average in my graduate studies, especially with the local unemployment rate adding a layer of stress, even though I'm currently single."""
1,1,1,8,1,1,1,4,5,3,3,1,0,0,1,0,0,21,0,0,5,12,1,11.0,0,0,5,9,2,10.5,0,12.7,3.7,-1.7,Enrolled,"""Despite being single and attending all day classes, I've been finding it challenging to maintain a higher grade average, particularly with the current high unemployment rate adding to the stress."""
1,15,1,6,1,14,1,13,14,10,10,1,0,0,1,0,0,23,0,1,6,14,5,14.428571428571429,0,1,6,7,6,13.428571428571429,0,16.2,0.3,-0.92,Graduate,"""Despite being single and fully committed to my studies, the local unemployment rate of 16.2% is quite concerning. Yet, I am managing to maintain an average grade of 13.4/20 in my graduate course, while attending day classes."""
1,8,2,12,1,1,1,23,14,6,8,1,0,0,1,0,1,18,0,0,8,8,7,14.312857142857142,0,0,8,8,7,14.312857142857142,0,10.8,1.4,1.74,Graduate,"""As a single graduate student attending day classes, I'm managing to maintain decent grades, but I can't ignore the fact that the local unemployment rate is 10.8%. It's a bit daunting to consider my job prospects after graduation in such a challenging economic climate."""
1,12,1,6,1,1,1,4,1,3,10,0,0,0,0,0,0,26,0,0,6,8,6,15.428571428571429,0,0,6,7,5,14.5,0,11.1,0.6,2.02,Enrolled,"""Despite the high local unemployment rate, I'm focusing on my studies during my day classes and managing to maintain a decent average grade. As a single student, it's all about prioritizing academics for me."""
1,1,1,8,1,1,1,23,28,6,9,1,0,0,1,0,0,20,0,0,5,9,4,12.0,1,0,5,6,5,13.4,0,9.4,-0.8,-3.12,Graduate,"""Despite being a grad student and maintaining a decent average, the local unemployment rate does add a bit of stress. The day classes are working out well for me though, and thankfully my single status allows me to focus on my studies."""
1,1,1,10,1,1,1,4,1,6,6,0,0,0,1,0,0,18,0,0,6,7,6,13.833333333333334,0,0,6,7,6,13.714285714285714,0,11.1,0.6,2.02,Graduate,"""Despite being single and fully committed to my graduate studies, the challenging coursework has seen my average grade hover around 13.7/20. The local unemployment rate of 11.1% does add some pressure, but my focus is primarily on attending my day classes and achieving my academic goals."""
1,1,1,10,1,1,1,2,10,4,11,1,0,0,1,0,0,20,0,0,6,6,6,12.166666666666666,0,0,6,7,6,12.142857142857142,0,11.1,0.6,2.02,Graduate,"""Despite being a full-time graduate student attending day classes, the local unemployment rate of 11.1% is quite concerning as a single individual, making me feel pressured to excel academically."""
1,1,1,12,1,1,1,13,14,5,5,1,0,0,1,0,0,20,0,0,8,8,7,14.014285714285714,0,0,8,8,7,14.014285714285714,0,12.7,3.7,-1.7,Enrolled,"""Despite the high local unemployment rate, I'm trying to stay focused on my studies as a full-time day student. Balancing single life with maintaining an above-average grade has been quite the experience."""
1,8,2,10,1,1,1,1,14,5,11,1,1,0,1,0,0,18,0,0,6,15,2,10.333333333333334,3,0,6,13,3,13.333333333333334,0,12.7,3.7,-1.7,Enrolled,"""Despite the high unemployment rate in my area, I'm managing to maintain a decent average grade in my day classes. Being single allows me to focus more on my studies."""
1,1,4,15,1,1,1,1,10,10,11,1,0,0,1,0,1,22,0,0,6,7,5,13.2,0,0,6,7,5,13.6,0,12.4,0.5,1.79,Graduate,"""As a single graduate student, I find myself more focused on my studies, attending day classes regularly, and maintaining a fairly good average grade. However, the high unemployment rate in my locality does bring some anxiety about my future career prospects."""
1,1,1,12,1,1,1,22,27,10,10,1,0,1,1,0,0,20,0,0,7,7,6,15.4,0,0,7,7,6,15.4,0,7.6,2.6,0.32,Graduate,"""Despite the high unemployment rate in our area, I've been focusing my energy on my graduate studies and maintaining a solid average grade of 15.4/20. Attending day classes has been beneficial in structuring my daily routine, allowing me to prioritize my academic goals as a single student."""
1,8,4,12,1,1,1,1,27,10,10,1,0,0,1,0,1,19,0,0,7,7,7,13.385714285714286,0,0,8,8,8,15.925,0,13.9,-0.3,0.79,Graduate,"""Despite the high local unemployment rate, I am fully committed to my graduate studies, achieving an average grade of 15.925/20 in my day classes, while enjoying my single life."""
1,1,1,8,1,1,1,3,1,3,5,1,0,1,1,0,0,18,0,0,6,13,6,10.857142857142858,0,0,6,10,4,11.0,0,15.5,2.8,-4.06,Dropout,"""Despite attending day classes, I had to drop out due to the increasing economic challenges in my area with an unemployment rate of 15.5%. As a single student, it wasn't easy to maintain an average grade of 11.0/20 amidst these difficulties."""
1,8,2,9,1,1,1,23,27,7,7,0,0,0,1,0,0,18,0,0,5,11,5,11.333333333333334,0,0,5,8,5,12.0,0,13.9,-0.3,0.79,Graduate,"""Even though I'm attending day classes, it's been a bit challenging maintaining a 12.0 average as a single graduate student, especially in this local job market where the unemployment rate is 13.9%."""
1,1,4,6,1,1,1,22,1,10,10,1,0,0,1,0,1,19,0,0,5,7,4,14.5,0,0,5,5,5,13.6,0,10.8,1.4,1.74,Graduate,"""Graduate school has been a rigorous yet rewarding journey, managing my day classes effectively despite the high unemployment rate in the area. As a single student, my average grade of 13.6/20 reflects my dedication to my studies amidst the economic challenges."""
1,1,2,5,1,1,1,13,28,10,10,1,0,0,1,0,1,19,0,0,6,6,6,14.166666666666666,0,0,6,8,6,12.375,0,10.8,1.4,1.74,Graduate,"""Being a single graduate student, I'm finding my coursework fairly manageable with my average grade of 12.375/20. However, the high local unemployment rate of 10.8% is a constant concern and adds a layer of stress to my studies."""
1,8,1,3,0,1,1,19,24,1,1,0,0,0,1,0,0,24,0,0,6,7,6,12.833333333333334,0,0,6,8,6,12.0,0,7.6,2.6,0.32,Graduate,"""As a single graduate student, juggling evening classes and maintaining a 12.0/20 average has been quite a challenge, especially with the high unemployment rate looming over."""
1,1,1,10,1,1,1,22,27,5,5,0,0,0,1,0,0,21,0,0,6,7,6,13.333333333333334,0,0,6,6,6,14.5,0,10.8,1.4,1.74,Graduate,"""Despite being single and having the freedom to attend all day classes, the local unemployment rate of 10.8% is a constant reminder of the challenges that may lie ahead after graduation. Maintaining a 14.5/20 average grade is not without its difficulties, but I remain optimistic."""
1,1,1,10,1,1,1,1,1,4,4,1,0,0,1,0,1,20,0,0,6,7,6,13.666666666666666,0,0,6,7,6,14.571428571428571,0,11.1,0.6,2.02,Graduate,"""Balancing my graduate studies during the day has been manageable, but the current high unemployment rate has me worried about job prospects post-graduation."""
1,12,1,11,1,1,1,13,14,5,8,0,0,1,0,0,1,28,0,0,6,6,6,10.833333333333334,0,0,6,7,5,11.0,0,13.9,-0.3,0.79,Dropout,"""Despite attending day classes, I had to drop out due to the challenging local economic conditions and the pressure to find work. My grades weren't outstanding, but they were decent considering the circumstances."""
1,1,2,16,1,1,1,22,14,10,9,1,0,0,1,0,0,21,0,0,6,7,6,13.428571428571429,0,0,6,8,6,13.142857142857142,0,7.6,2.6,0.32,Graduate,"""Despite attending all my day classes and being fully committed as a single student, I find the workload for my graduate studies quite challenging, as reflected in my average grade. The local high unemployment rate also adds an element of stress to my academic journey."""
1,1,1,12,1,1,1,22,28,29,35,1,0,1,1,1,0,20,0,0,7,7,7,12.401428571428571,0,0,8,10,6,11.808333333333332,0,11.1,0.6,2.02,Enrolled,"""Despite attending all my day classes, I'm finding it a bit challenging to hit the perfect score, especially considering the high unemployment rate in my locality."""
1,13,1,4,1,1,1,3,2,3,7,0,0,0,0,1,0,36,0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,Dropout,"""Despite attending all day classes, I am finding it extremely difficult to grasp the academic content, resulting in my poor grades. The high local unemployment rate is also a constant worry and distraction for me as a single individual."""
2,12,1,17,0,1,1,22,27,10,10,0,0,0,0,1,0,42,0,0,4,4,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Dropout,"""Finding it extremely difficult to juggle between evening classes and family responsibilities, especially with the high unemployment rate complicating things, resulting in inevitable academic challenges."""
2,12,1,17,0,1,1,22,27,10,8,0,0,0,1,1,0,47,0,0,5,9,4,11.5,0,0,5,6,5,11.6,1,7.6,2.6,0.32,Dropout,"""Balancing evening classes with my married life has been a complex task, made even more difficult by the high unemployment rate in my area."""
1,12,1,7,1,1,1,1,28,5,8,0,0,0,0,1,0,25,0,0,5,8,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout,"""Despite attending classes during the day, I struggled acadically and was unable to pass any of my assignments, leading to my unfortunate dropout. Being single and living in an area with a high unemployment rate of 9.4% adds to my personal challenges."""
1,12,1,14,1,9,1,1,27,4,6,0,0,0,1,1,1,25,0,0,6,8,6,14.142857142857142,0,0,6,6,6,13.5,0,15.5,2.8,-4.06,Graduate,"""As a single graduate student, my average grade is 13.5/20, and I am dedicated to attending all of my day classes. However, I am slightly anxious about the future considering the high local unemployment rate of 15.5%."""
2,12,1,3,0,12,1,13,27,7,9,0,0,0,1,1,0,48,0,0,6,6,0,0.0,0,0,5,6,0,0.0,0,12.4,0.5,1.79,Dropout,"""Juggling married life, evening classes, and the current job market has proven to be quite a challenge, and my grades have unfortunately reflected that struggle."""
1,14,1,17,0,1,1,23,28,10,8,0,0,0,1,1,1,32,0,5,10,12,10,13.8,0,5,10,10,10,12.8,0,10.8,1.4,1.74,Graduate,"""Balancing my graduate coursework with evening classes has been a bit of a challenge, but manageable nonetheless. Being single does help, although the local unemployment rate is a constant concern."""
